id,city,stn_id,name,longitude,latitude
392,ny,ny3397,Court St & Nelson St,-73.99869893,40.6763947
393,ny,ny3398,Smith St & 9 St,-73.99785768,40.6746957
394,ny,ny3399,7 St & 3 Ave,-73.9898300170898,40.6726029815013
395,ny,ny340,Madison St & Clinton St,-73.98776323,40.71269042
396,ny,ny3400,E 110 St & Madison Ave,-73.94782145,40.7961535
397,ny,ny3402,Court St & State St,-73.99203074,40.6902375
398,ny,ny3403,4 Ave & 9 St,-73.98876585,40.6705135
399,ny,ny3404,7 St & 5 Ave,-73.98541675,40.6704922
400,ny,ny3405,5 St & 6 Ave,-73.98208968,40.6704836
401,ny,ny3407,Union St & Nevins St,-73.9876547455788,40.6790979972168
402,ny,ny3408,Congress St & Clinton St,-73.99520919,40.6881529
403,ny,ny3409,Bergen St & Smith St,-73.99063168,40.6867443
404,ny,ny341,Stanton St & Mangin St,-73.97628939,40.71782143
405,ny,ny3410,Dean St & Hoyt St,-73.98759104,40.6864442
406,ny,ny3411,Bond St & Bergen St,-73.98620772,40.6849668
407,ny,ny3412,Pacific St & Nevins St,-73.98302136,40.6853761
408,ny,ny3414,Bergen St & Flatbush Ave,-73.9756733179092,40.6809447234773
409,ny,ny3415,Prospect Pl & 6 Ave,-73.97519523,40.6793307
410,ny,ny3416,7 Ave & Park Pl,-73.97324283,40.6776147
411,ny,ny3417,Baltic St & 5 Ave,-73.97854971,40.6795766
412,ny,ny3418,Plaza St West & Flatbush Ave,-73.97111473,40.6750207
413,ny,ny3419,Douglass St & 4 Ave,-73.98154004,40.6792788
414,ny,ny342,Columbia St & Rivington St,-73.98016555,40.71739973
415,ny,ny3420,Douglass St & 3 Ave,-73.98432695,40.6802133
416,ny,ny3421,Hoyt St & Warren St,-73.98901629,40.6843549
417,ny,ny3422,Columbia St & Degraw St,-74.00242364,40.6859296
418,ny,ny3423,West Drive & Prospect Park West,-73.9794525504112,40.6610633719006
419,ny,ny3424,E 106 St & Lexington Ave,-73.945993,40.791976
420,ny,ny3425,2 Ave & E 104 St,-73.94370784,40.7892105
421,ny,ny3429,Hanson Pl & Ashland Pl,-73.9779075980186,40.6850680730818
422,ny,ny343,Clinton Ave & Flushing Ave,-73.96986848,40.69794
423,ny,ny3430,Richardson St & N Henry St,-73.9422369003296,40.7190789117956
424,ny,ny3435,Grand St & Elizabeth St,-73.99596,40.718822
425,ny,ny3437,Riverside Dr & W 91 St,-73.9770036935806,40.7931348098666
426,ny,ny344,Monroe St & Bedford Ave,-73.95380904,40.6851443
427,ny,ny3440,Fulton St & Adams St,-73.989494740963,40.6924182925785
428,ny,ny3443,W 52 St & 6 Ave,-73.9798200130463,40.7613298312481
429,ny,ny3452,Bayard St & Leonard St,-73.9488539099693,40.7191557169604
430,ny,ny3453,Devoe St & Lorimer St,-73.9491033554077,40.7133522622288
431,ny,ny3454,Leonard St & Maujer St,-73.9470595121384,40.7103685423523
432,ny,ny3456,Jackson St & Leonard St,-73.9482128620148,40.7163803197356
433,ny,ny3457,E 58 St & Madison Ave,-73.9720952510834,40.7630259428052
434,ny,ny346,Bank St & Hudson St,-74.00618026,40.73652889
435,ny,ny3461,Murray St & Greenwich St,-74.0112233161926,40.7148515052625
436,ny,ny3463,E 16 St & Irving Pl,-73.9879739284515,40.7353670556054
437,ny,ny3467,W Broadway & Spring St,-74.0016585588455,40.7249467235942
438,ny,ny3469,India St & West St,-73.9599502086639,40.7318140172097
439,ny,ny347,Greenwich St & W Houston St,-74.008591,40.728846
440,ny,ny3472,W 15 St & 10 Ave,-74.0074735879898,40.742753828659
441,ny,ny3477,39 St & 2 Ave,-74.0106278657913,40.6553997744783
442,ny,ny3478,2 Ave & 36 St,-74.0087020397186,40.6570886666848
443,ny,ny3481,York St,-74.04105,40.71649
444,ny,ny3483,Montgomery St,-74.05099,40.71942
445,ny,ny3486,Schermerhorn St & Bond St,-73.9845165610313,40.6884174275408
446,ny,ny349,Rivington St & Ridge St,-73.98329859,40.71850211
447,ny,ny3490,E 116 St & 2 Ave,-73.937261,40.796879
448,ny,ny3491,E 118 St & 1 Ave,-73.93504,40.79747
449,ny,ny3492,E 118 St & Park Ave,-73.9419949,40.8005385
450,ny,ny3493,E 118 St & 3 Ave,-73.9389152,40.799139
451,ny,ny3494,E 115 St & Lexington Ave,-73.9423,40.797911
452,ny,ny3495,E 114 St & 1 Ave,-73.9362541,40.7945663
453,ny,ny3496,1 Ave & E 110 St,-73.9383,40.7923272
454,ny,ny3497,Pleasant Ave & E 116 St,-73.9333349,40.7949879
455,ny,ny3498,Pleasant Ave & E 120 St,-73.9311847,40.7974772
456,ny,ny3499,2 Ave & E 122 St,-73.9349,40.8006721
457,ny,ny350,Clinton St & Grand St,-73.9870295,40.71559509
458,ny,ny3500,E 115 St & Madison Ave,-73.944846,40.7989445
459,ny,ny3501,E 118 St & Madison Ave,-73.9442507,40.8014866
460,ny,ny3502,Lexington Ave & E 111 St,-73.9441232,40.7954121
461,ny,ny3503,Madison Ave & E 120 St,-73.942954,40.80295
462,ny,ny3504,E 123 St & Lexington Ave,-73.9379,40.8029263
463,ny,ny3505,Lexington Ave & E 127 St,-73.936322,40.805726
464,ny,ny3506,Lexington Ave & E 120 St,-73.9398167,40.8013066
465,ny,ny3507,Park Ave & E 124 St,-73.9396861,40.8045555
466,ny,ny3508,St Nicholas Ave & Manhattan Ave,-73.953149,40.809725
467,ny,ny3509,Lenox Ave & W 115 St,-73.9500739,40.8011939
468,ny,ny351,Front St & Maiden Ln,-74.00612572,40.70530954
469,ny,ny3510,Adam Clayton Powell Blvd & W 123 St,-73.949373,40.8078316
470,ny,ny3511,Adam Clayton Powell Blvd & W 115 St,-73.9532423,40.802535
471,ny,ny3513,21 St & Hoyt Ave S,-73.923706,40.774645
472,ny,ny3514,Astoria Park S & Shore Blvd,-73.927631,40.7767
473,ny,ny3515,24 Ave & 26 St,-73.918544,40.774591
474,ny,ny3516,31 St & Astoria Blvd,-73.9184057,40.7699176
475,ny,ny3517,31 St & Hoyt Ave N,-73.9170074,40.7711528
476,ny,ny3518,Lenox Ave & W 126 St,-73.9452087,40.808442
477,ny,ny3520,Adam Clayton Powell Blvd & W 118 St,-73.951475,40.804372
478,ny,ny3521,Lenox Ave & W 111 St,-73.9523,40.7987859
479,ny,ny3522,37 St & 24 Ave,-73.9120938,40.7701477
480,ny,ny3523,24 Ave & 29 St,-73.916142,40.7729
481,ny,ny3524,19 St & 24 Ave,-73.9225403,40.7774552
482,ny,ny3525,23 Ave & 27 St,-73.9153175,40.776165
483,ny,ny3526,31 St & 23 Ave,-73.9125551,40.7747878
484,ny,ny3527,5 Ave & E 126 St,-73.941747,40.80698
485,ny,ny3528,Steinway St & 23 Ave,-73.9077436,40.7713937
486,ny,ny3529,Lenox Ave & W 130 St,-73.9430681,40.8107922
487,ny,ny353,S Portland Ave & Hanson Pl,-73.97431458,40.68539567
488,ny,ny3530,Crescent St & Ditmars Blvd,-73.9145645,40.7787185
489,ny,ny3531,Frederick Douglass Blvd & W 129 St,-73.9492286,40.8125511
490,ny,ny3532,Ditmars Blvd & 19 St,-73.9183302,40.78145
491,ny,ny3533,St. Nicholas Ave & W 126 St,-73.9518776,40.8114323
492,ny,ny3534,Frederick Douglass Blvd & W 117 St,-73.954692,40.805159
493,ny,ny3535,Mt Morris Park W & W 120 St,-73.945925,40.804038
494,ny,ny3536,W 116 St & Broadway,-73.9641,40.8082
495,ny,ny3537,Carlton Ave & Dean St,-73.9710097,40.6809741
496,ny,ny3538,W 110 St & Amsterdam Ave,-73.96295,40.802692
497,ny,ny3539,W 116 St & Amsterdam Ave,-73.9607082,40.8067581
498,ny,ny354,Emerson Pl & Myrtle Ave,-73.96223558,40.69363137
499,ny,ny3540,Morningside Ave & W 123 St,-73.9551508,40.81
500,ny,ny3541,Amsterdam Ave & W 125 St,-73.956461,40.813358
501,ny,ny3542,Amsterdam Ave & W 119 St,-73.9596214,40.8086249
502,ny,ny3543,Morningside Dr & Amsterdam Ave,-73.9573645591736,40.81028506306
503,ny,ny3544,Underhill Ave & Pacific St,-73.9646795,40.6804836
504,ny,ny3545,Broadway & W 122 St,-73.9612547,40.8120562
505,ny,ny3546,Pacific St & Classon Ave,-73.9587903,40.6791944
506,ny,ny3547,Broadway & Moylan Pl,-73.9590255,40.8143256
507,ny,ny3549,Grand Ave & Bergen St,-73.962408,40.678045
508,ny,ny355,Bayard St & Baxter St,-73.99974372,40.71602118
509,ny,ny3551,3 Ave & E 112 St,-73.941606,40.795508
510,ny,ny3552,W 113 St & Broadway,-73.964928,40.805973
511,ny,ny3553,Frederick Douglass Blvd & W 112 St,-73.957145,40.801694
512,ny,ny3554,Vernon Blvd & 41 Rd,-73.9485678,40.7552433
513,ny,ny3555,28 St & 41 Ave,-73.93797,40.751047
514,ny,ny3557,40 Ave & 9 St,-73.945133,40.75742
515,ny,ny3558,Bergen St & Vanderbilt Ave,-73.9680438,40.6794388
516,ny,ny3559,21 St & 38 Ave,-73.9391224,40.7576314
517,ny,ny356,Bialystoker Pl & Delancey St,-73.98261206,40.71622644
518,ny,ny3561,37 Ave & 35 St,-73.9279917,40.7531106
519,ny,ny3562,Classon Ave & St Marks Ave,-73.9596082,40.6765198
520,ny,ny3563,28 St & 36 Ave,-73.932719,40.757186
521,ny,ny3564,21 St & 36 Ave,-73.9362726,40.7601853
522,ny,ny3565,36 Ave & 10 St,-73.9411265,40.7614376
523,ny,ny3566,Crescent St & 35 Ave,-73.9321455,40.7596276
524,ny,ny3567,11 St & 35 Ave,-73.9391141,40.7627442
525,ny,ny3568,34 St & 35 Ave,-73.9262231,40.7569332
526,ny,ny3569,Franklin Ave & St Marks Ave,-73.9561677,40.6758324
527,ny,ny3570,35 Ave & 37 St,-73.9236611,40.7557327
528,ny,ny3571,Bedford Ave & Bergen St,-73.952918,40.676368
529,ny,ny3572,34 Ave & 38 St,-73.921631,40.756913
530,ny,ny3573,35 St & 34 Ave,-73.9242751,40.7580583
531,ny,ny3574,Prospect Pl & Underhill Ave,-73.96579,40.6769694
532,ny,ny3575,Crescent St & 34 Ave,-73.930562,40.76108
533,ny,ny3576,Park Pl & Vanderbilt Ave,-73.969024,40.6767
534,ny,ny3577,34 Ave & 21 St,-73.9342862,40.7628138
535,ny,ny3578,Park Pl & Franklin Ave,-73.9564947,40.6741806
536,ny,ny3579,Sterling Pl & Bedford Ave,-73.954131,40.672695
537,ny,ny358,Christopher St & Greenwich St,-74.00711384,40.73291553
538,ny,ny3580,St Johns Pl & Washington Ave,-73.9631611,40.6737236
539,ny,ny3581,Underhill Ave & Lincoln Pl,-73.9671457,40.6740123
540,ny,ny3582,Lincoln Pl & Classon Ave,-73.9609,40.6721683
541,ny,ny3583,Eastern Pkwy & Washington Ave,-73.9631145,40.6716493
542,ny,ny3584,Eastern Pkwy & Franklin Ave,-73.9576801,40.6707767
543,ny,ny3585,Union St & Bedford Ave,-73.9554162,40.6691783
544,ny,ny3586,34 Ave & 13 St,-73.9364848,40.7638753
545,ny,ny3587,Carroll St & Washington Ave,-73.9618148,40.6686744
546,ny,ny3588,Vernon Blvd & 10 St,-73.9373554,40.7671863
547,ny,ny3589,Broadway & 12 St,-73.9347774,40.7668
548,ny,ny359,E 47 St & Park Ave,-73.97498696,40.75510267
549,ny,ny3590,Carroll St & Franklin Ave,-73.9588,40.6679411
550,ny,ny3591,21 St & 31 Dr,-73.930819,40.7659
551,ny,ny3592,Crescent St & Broadway,-73.9286471,40.7633589
552,ny,ny3593,31 St & Broadway,-73.925921,40.761584
553,ny,ny3595,35 St & Broadway,-73.9222427,40.760339
554,ny,ny3596,Sullivan Pl & Bedford Ave,-73.9574686,40.6642406
555,ny,ny3597,43 St & Broadway,-73.9166368,40.7577284
556,ny,ny3598,Newton Rd & 44 St,-73.9142678,40.7595701
557,ny,ny3599,Franklin Ave & Empire Blvd,-73.9605695,40.66314
558,ny,ny360,William St & Pine St,-74.00887308,40.70717936
559,ny,ny3600,31 Ave & Steinway St,-73.9170071,40.7611488
560,ny,ny3601,Sterling St & Bedford Ave,-73.9569115,40.6627059
561,ny,ny3602,31 Ave & 34 St,-73.920827,40.763154
562,ny,ny3603,31 Ave & 30 St,-73.9240312,40.7647
563,ny,ny3604,Rogers Ave & Sterling St,-73.9538746,40.6630619
564,ny,ny3605,31 Ave & Crescent St,-73.9265474,40.7658346
565,ny,ny3606,49 Ave & 21 St,-73.948852,40.74252
566,ny,ny3607,31 Ave & 14 St,-73.9322662,40.7682
567,ny,ny3608,5 St & 51 Ave,-73.9566,40.7423737
568,ny,ny3609,Vernon Blvd & 31 Ave,-73.9354504,40.7692475
569,ny,ny361,Allen St & Hester St,-73.99190759,40.71605866
570,ny,ny3610,Vernon Blvd & 30 Rd,-73.934171,40.770845
571,ny,ny3611,Vernon Blvd & 47 Rd,-73.9534573,40.7449067
572,ny,ny3612,30 Ave & 21 St,-73.9286078,40.7703743
573,ny,ny3613,Center Blvd & 48 Ave,-73.957539,40.745038
574,ny,ny3614,Crescent St & 30 Ave,-73.9249574,40.768692
575,ny,ny3615,44 Dr & 21 St,-73.9460927,40.748
576,ny,ny3616,Steinway St & 28 Ave,-73.9136695,40.7656251
577,ny,ny3617,28 Ave & 35 St,-73.9169858,40.7671
578,ny,ny3618,27 St & Hunter St,-73.941275,40.7485
579,ny,ny3619,Newtown Ave & 23 St,-73.9246145,40.7713615
580,ny,ny362,Broadway & W 37 St,-73.98753523,40.75172632
581,ny,ny3620,11 St & 43 Ave,-73.9479119,40.7519071
582,ny,ny3621,27 Ave & 9 St,-73.9309134,40.7739825
583,ny,ny3622,E 128 St & Madison Ave,-73.939182,40.80756
584,ny,ny3623,W 120 St & Claremont Ave,-73.9634,40.8109494
585,ny,ny3628,Lenox Ave & W 117 St,-73.9490782,40.8025566
586,ny,ny3629,Adam Clayton Powell Blvd & W 126 St,-73.9477649331093,40.8094953477795
587,ny,ny363,West Thames St,-74.01713445,40.70834698
588,ny,ny3630,Frederick Douglass Blvd & W 115 St,-73.9559308,40.8038654
589,ny,ny3637,Fulton St & Waverly Ave,-73.9659959077835,40.6832386546034
590,ny,ny3638,Washington St,-74.0354826,40.7242941
591,ny,ny3639,Harborside,-74.034234,40.7192517
592,ny,ny364,Lafayette Ave & Classon Ave,-73.96023854,40.68900443
593,ny,ny3640,Journal Square,-74.0625,40.73367
594,ny,ny3641,Broadway & W 25 St,-73.9891862869263,40.7428687731211
595,ny,ny3646,35 Ave & 10 St,-73.9398550987244,40.7631548191037
596,ny,ny3647,48 Ave & 30 Pl,-73.9372587203979,40.7412830935599
597,ny,ny3648,Flushing Ave & Vanderbilt Ave,-73.970775604248,40.6979503156954
598,ny,ny3649,W 129 St & Convent Ave,-73.9532473683357,40.8143944379158
599,ny,ny3654,31 St & Northern Blvd,-73.933492898941,40.7518695142187
600,ny,ny3656,E 2 St & Avenue A,-73.9858362078667,40.7230774906867
601,ny,ny3658,W 18 St & 9 Ave,-74.0036755800247,40.7435337324616
602,ny,ny366,Clinton Ave & Myrtle Ave,-73.968896,40.693261
603,ny,ny3661,Montgomery St & Franklin Ave,-73.9605563879013,40.6664393068708
604,ny,ny3664,North Moore St & Greenwich St,-74.0103006362915,40.7201952143746
605,ny,ny3668,Leonard St & Nassau Ave,-73.9498436450958,40.7239567849954
606,ny,ny367,E 53 St & Lexington Ave,-73.97069431,40.75828065
607,ny,ny3671,E 81 St & 2 Ave,-73.9542746543884,40.7747794489573
608,ny,ny3673,Dean St & Franklin Ave,-73.955637216568,40.6775920693738
609,ny,ny3674,Jay St & York St,-73.9867267012596,40.7014031725772
610,ny,ny3676,Van Brunt St & Van Dyke St,-74.0147262811661,40.6758329439129
611,ny,ny3677,Glenwood Ave,-74.0710607171059,40.7275514673001
612,ny,ny3678,Fairmount Ave,-74.0719592571259,40.7257261374256
613,ny,ny3679,Bergen Ave,-74.0714550018311,40.722103786686
614,ny,ny368,Carmine St & 6 Ave,-74.00214988,40.73038599
615,ny,ny3680,E 43 St & 5 Ave,-73.9802518486977,40.7541208107793
616,ny,ny3681,Grand St,-74.0376833081245,40.7151776773203
617,ny,ny3686,Gansevoort St & Hudson St,-74.0050703287125,40.739448201304
618,ny,ny3687,E 33 St & 1 Ave,-73.9744978398085,40.7432268143217
619,ny,ny3689,W 104 St & Amsterdam Ave,-73.9664947986603,40.799041392883
620,ny,ny369,Washington Pl & 6 Ave,-74.00026394,40.73224119
621,ny,ny3690,Park Pl & Church St,-74.0093551576138,40.7133418427591
622,ny,ny3691,28 Ave & 44 St,-73.9106512069702,40.7640893235069
623,ny,ny3693,N 11 St & Kent Ave,-73.9592193067074,40.7224818863822
624,ny,ny3694,Jackson Square,-74.0789,40.71113
625,ny,ny3697,W 64 St & Thelonious Monk Circle,-73.9891869574785,40.7751595343424
626,ny,ny3699,W 50 St & 9 Ave,-73.9891795814037,40.7636046779586
627,ny,ny3704,47 Ave & Skillman Ave,-73.941764831543,40.7437524099784
628,ny,ny3707,Lexington Ave & E 26 St,-73.983293,40.741459
629,ny,ny3708,W 13 St & 5 Ave,-73.99431,40.735445
630,ny,ny3709,W 15 St & 6 Ave,-73.996429592371,40.7380461424828
631,ny,ny3711,E 13 St & Avenue A,-73.9806796610355,40.7296672939298
632,ny,ny3712,W 35 St & Dyer Ave,-73.9974018931389,40.754691750226
633,ny,ny3714,Division Ave & Hooper St,-73.9544353965357,40.7068420310133
634,ny,ny3715,Driggs Ave & N 9 St,-73.9552013576031,40.7181696945421
635,ny,ny3716,40 Ave & Crescent St,-73.9379560947418,40.7535992020056
636,ny,ny3718,E 11 St & Avenue B,-73.9795041829348,40.7274642069239
637,ny,ny372,Franklin Ave & Myrtle Ave,-73.9580136537552,40.694546087246
638,ny,ny3721,31 St & Newtown Ave,-73.9209334552288,40.7675487799971
639,ny,ny3723,Cadman Plaza E & Johnson St,-73.9901572465897,40.695317277669
640,ny,ny3724,7 Ave & Central Park South,-73.9790689945221,40.7667405590595
641,ny,ny3725,2 Ave & E 72 St,-73.9584079384804,40.7687620293096
642,ny,ny3726,Center Blvd & 51 Ave,-73.95960688591,40.7433660802702
643,ny,ny3727,Frost St & Meeker Ave,-73.948800265789,40.7176619708399
644,ny,ny3728,Pierrepont St & Monroe Pl,-73.9934402704239,40.6953569332022
645,ny,ny373,Willoughby Ave & Walworth St,-73.95381995,40.69331716
646,ny,ny3731,W 47 St & 6 Ave,-73.98255,40.758397
647,ny,ny3733,Avenue C & E 18 St,-73.973984,40.730563
648,ny,ny3734,E 58 St &  1 Ave (NW Corner),-73.962658,40.759125
649,ny,ny3735,W 30 St & 10 Ave,-74.002353,40.752694
650,ny,ny3736,E 12 St & Ave C,-73.976831,40.727243
651,ny,ny3737,Stanton St & Norfolk St,-73.986274,40.720747
652,ny,ny3738,Delancey St & Eldridge St,-73.991479,40.719383
653,ny,ny3739,Perry St & Greenwich Ave,-74.000939,40.735918
654,ny,ny3740,W Broadway & W Houston St,-74.000472,40.726378
655,ny,ny3744,1 Ave & E 5 St,-73.986389,40.725864
656,ny,ny3745,36 Ave & 31 St,-73.9295748621225,40.7565127298495
657,ny,ny3746,6 Ave & Broome St,-74.0047303587198,40.7243083216022
658,ny,ny3749,Lexington Ave & E 36 St,-73.9788007736206,40.7475739589548
659,ny,ny3755,DeKalb Ave & Franklin Ave,-73.9574617892504,40.6906480708294
660,ny,ny3756,White St & Moore St,-73.9351,40.704508
661,ny,ny3757,Stagg St & Morgan Ave,-73.93372,40.710681
662,ny,ny3758,George St & Wilson Ave,-73.92997,40.702997
663,ny,ny3759,Irving Ave & Jefferson St,-73.92535,40.70538
664,ny,ny376,John St & William St,-74.00722156,40.70862144
665,ny,ny3760,Willoughby Ave & Wyckoff Ave,-73.92153,40.705614
666,ny,ny3761,Cedar St & Myrtle Ave,-73.926241,40.697842
667,ny,ny3762,3 Ave & Carroll St,-73.9865,40.677027
668,ny,ny3763,Wyckoff Av & Jefferson St,-73.923711,40.707165
669,ny,ny3764,Bushwick Ave & McKibbin St,-73.93936,40.705517
670,ny,ny3765,Bushwick Ave & Stagg St,-73.94008,40.709897
671,ny,ny3766,Sharon St & Olive St,-73.93856,40.715353
672,ny,ny3767,Powers St & Olive St,-73.93894,40.71323
673,ny,ny3768,Waterbury St & Stagg St,-73.93734,40.71019
674,ny,ny3769,White St & Johnson Ave,-73.93581,40.707174
675,ny,ny377,6 Ave & Canal St,-74.00566443,40.72243797
676,ny,ny3770,Central Ave & Flushing Ave,-73.9333,40.702831
677,ny,ny3771,McKibbin St & Bogart St,-73.933871,40.706237
678,ny,ny3772,Devoe St & Morgan Ave,-73.93515,40.713811
679,ny,ny3773,Knickerbocker Ave & Thames St,-73.92976,40.70539
680,ny,ny3774,Knickerbocker Ave & George St,-73.92836,40.704425
681,ny,ny3775,Suydam St & Knickerbocker Ave,-73.923769,40.702013
682,ny,ny3776,Central Ave & Starr Street,-73.92834,40.700003
683,ny,ny3777,Stockholm St & Wilson Ave,-73.923044,40.699304
684,ny,ny3778,Irving Ave & DeKalb Ave,-73.92095,40.7027
685,ny,ny3779,Hart St & Wyckoff Ave,-73.919911,40.704876
686,ny,ny3780,Wyckoff Av & Stanhope St,-73.917775,40.703545
687,ny,ny3781,Greene Av & Myrtle Av,-73.918877,40.698568
688,ny,ny3782,Brooklyn Bridge Park - Pier 2,-73.997178,40.698458
689,ny,ny3783,Cliff St & Fulton St,-74.00495,40.70838
690,ny,ny3785,W 42 St & 6 Ave,-73.98455,40.75492
691,ny,ny3786,Division St & Bowery,-73.996732,40.714193
692,ny,ny3787,Dock 72 Way & Market St,-73.97141,40.69985
693,ny,ny3789,Fulton St & Irving Pl,-73.959432,40.68186
694,ny,ny379,W 31 St & 7 Ave,-73.9916,40.749156
695,ny,ny3790,Henry St & Middagh St,-73.991581,40.7003
696,ny,ny3791,Hoboken Ave at Monmouth St,-74.0469637513161,40.7352083804536
697,ny,ny3792,Columbus Dr at Exchange Pl,-74.03281,40.71687
698,ny,ny3793,Stuyvesant Walk & 1 Av Loop,-73.9789838343859,40.7323397771511
699,ny,ny3795,10 St & 2 Ave,-73.993612,40.671907
700,ny,ny3798,W 40 St & 5 Ave,-73.982079,40.752269
701,ny,ny3799,6 Ave & W 34 St,-73.98805,40.74964
702,ny,ny380,W 4 St & 7 Ave S,-74.00293877,40.73401143
703,ny,ny3803,Bedford Ave & Montgomery St,-73.956934,40.665816
704,ny,ny3804,Front St & Jay St,-73.986842,40.702461
705,ny,ny3808,24 St & 41 Ave,-73.939991,40.752474
706,ny,ny3809,W 55 St & 6 Ave,-73.978434,40.763189
707,ny,ny3811,27 Ave & 3 St,-73.9342,40.77485
708,ny,ny3812,University Pl & E 14 St,-73.992085,40.734814
709,ny,ny3814,E 56 St & Madison Ave,-73.972628,40.761573
710,ny,ny3815,E 51 St & 2 Ave,-73.967641,40.755293
711,ny,ny3816,Metropolitan Ave & Vandervoort Ave,-73.93323,40.71429
712,ny,ny3817,Withers St & Kingsland Ave,-73.94051,40.71773
713,ny,ny3818,Calyer St & Jewel St,-73.94839,40.72984
714,ny,ny3819,Green St & McGuinness Blvd,-73.95204,40.73396
715,ny,ny3820,Willoughby Ave & Myrtle Ave,-73.93098,40.69757
716,ny,ny3821,Evergreen Ave & Noll St,-73.93318,40.70106
717,ny,ny3822,Bushwick Ave & Forrest St,-73.93641,40.70076
718,ny,ny3823,Beaver St & Fayette St,-73.93921,40.70099
719,ny,ny3824,Van Sinderen Ave & Truxton St,-73.90369,40.6786
720,ny,ny3825,Broadway & Furman Ave,-73.90756,40.68139
721,ny,ny3826,Moffat St & Bushwick,-73.90925,40.68458
722,ny,ny3827,Halsey St & Broadway,-73.91564,40.68565
723,ny,ny3828,Eldert St & Bushwick Ave,-73.91321,40.68652
724,ny,ny3829,Central Ave & Decatur St,-73.90798,40.6882
725,ny,ny383,Greenwich Ave & Charles St,-74.000271,40.735238
726,ny,ny3830,Halsey St & Evergreen Ave,-73.91227,40.68858
727,ny,ny3831,Broadway & Hancock St,-73.9168,40.68663
728,ny,ny3832,Central Ave & Weirfield St,-73.91181,40.69055
729,ny,ny3833,Madison St & Evergreen Ave,-73.91693,40.69122
730,ny,ny3834,Irving Ave & Halsey St,-73.90663,40.69467
731,ny,ny3835,Knickerbocker Ave & Hancock St,-73.90974,40.69385
732,ny,ny3836,Bushwick Ave & Linden St,-73.92146,40.69146
733,ny,ny3837,Broadway & Kosciuszko St,-73.92852,40.69329
734,ny,ny3838,Bushwick Ave & Harman St,-73.92524,40.69356
735,ny,ny3839,Putnam Ave & Knickerbocker Ave,-73.91164,40.69545
736,ny,ny3840,Putnam Ave & Wyckoff Ave,-73.90904,40.69811
737,ny,ny3841,Menahan St & Central Ave,-73.9196,40.69543
738,ny,ny3842,Bushwick Ave & Dekalb Ave,-73.92825,40.69502
739,ny,ny3843,Myrtle Ave & Grove St,-73.91516,40.69905
740,ny,ny3844,Myrtle Ave & Linden St,-73.91337,40.69943
741,ny,ny3845,Irving Ave & Harman St,-73.9179,40.70108
742,ny,ny3846,Central Ave & Himrod St,-73.92302,40.69676
743,ny,ny3847,Cedar St & Evergreen Ave,-73.92807,40.69671
744,ny,ny3848,Suydam St & Broadway,-73.93223,40.69544
745,ny,ny3849,Suydam St & St. Nicholas Ave,-73.91945,40.70636
746,ny,ny385,E 55 St & 2 Ave,-73.96603308,40.75797322
747,ny,ny3850,Jefferson St & Cypress Ave,-73.92157,40.70907
748,ny,ny3851,Metropolitan Ave & Stewart Ave,-73.92793,40.71401
749,ny,ny3852,Stewart Ave & Johnson Ave,-73.92587,40.70869
750,ny,ny3853,Harrison Pl & Porter Ave,-73.92851,40.70686
751,ny,ny3854,Morgan Ave & Maspeth Ave,-73.93637,40.716657
752,ny,ny3855,Frost St & Debevoise Ave,-73.93948,40.71882
753,ny,ny3856,Kingsland Ave & Nassau Ave,-73.94173,40.72577
754,ny,ny3857,Engert Ave & McGuinness Blvd,-73.94546,40.72158
755,ny,ny3858,Kent St & McGuinness Blvd,-73.95161,40.73124
756,ny,ny3859,Lorimer St & Calyer St,-73.95414,40.72795
757,ny,ny386,Centre St & Worth St,-74.00234482,40.71494807
758,ny,ny3860,Wilson Ave & Troutman St,-73.92754,40.70166
759,ny,ny3861,Menahan St & Wyckoff Ave,-73.91422,40.70113
760,ny,ny3862,Linden St & Knickerbocker Ave,-73.91566,40.69714
761,ny,ny3863,Central Ave & Woodbine St,-73.91605,40.69296
762,ny,ny3864,Central Ave & Covert St,-73.90951,40.68929
763,ny,ny3865,Knickerbocker Ave & Cooper St,-73.90448,40.69081
764,ny,ny3866,Wilson Ave & Moffat St,-73.90506,40.68906
765,ny,ny3867,Somers St & Broadway,-73.90474,40.67945
766,ny,ny3868,Knickerbocker Ave & Halsey St,-73.90824,40.693
767,ny,ny3869,Van Buren St & Broadway,-73.92617,40.692
768,ny,ny387,Centre St & Chambers St,-74.0046073,40.71273266
769,ny,ny3870,Melrose St & Broadway,-73.935877,40.697481
770,ny,ny3871,Bushwick Ave & Furman Ave,-73.90623,40.68281
771,ny,ny3872,Hancock St & Wyckoff Ave,-73.90674,40.6972
772,ny,ny3873,Madison St & Cypress Ave,-73.90742,40.70068
773,ny,ny3874,Menahan St & Seneca Ave,-73.91054,40.70461
774,ny,ny3875,Stephen St & Seneca Ave,-73.9007,40.6988
775,ny,ny3876,Forest Ave & Summerfield St,-73.89795,40.69922
776,ny,ny3877,Madison St & Forest Ave,-73.90245,40.70555
777,ny,ny3878,Cypress Ave & George St,-73.90271,40.69812
778,ny,ny3879,Broadway & Madison St,-73.91966,40.68822
779,ny,ny388,W 26 St & 10 Ave,-74.002950346,40.749717753
780,ny,ny3880,Willoughby Ave & Onderdonk Ave,-73.91727,40.7098
