areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2022-12-05,85_89,9,81,9.1
E92000001,England,nation,2022-12-05,90+,23,107,20.5
E92000001,England,nation,2022-12-04,00_04,0,0,0.0
E92000001,England,nation,2022-12-04,00_59,7,25,0.1
E92000001,England,nation,2022-12-04,05_09,0,0,0.0
E92000001,England,nation,2022-12-04,10_14,0,1,0.0
E92000001,England,nation,2022-12-04,15_19,0,0,0.0
E92000001,England,nation,2022-12-04,20_24,0,0,0.0
E92000001,England,nation,2022-12-04,25_29,0,0,0.0
E92000001,England,nation,2022-12-04,30_34,0,0,0.0
E92000001,England,nation,2022-12-04,35_39,1,1,0.0
E92000001,England,nation,2022-12-04,40_44,0,1,0.0
E92000001,England,nation,2022-12-04,45_49,2,3,0.1
E92000001,England,nation,2022-12-04,50_54,3,10,0.3
E92000001,England,nation,2022-12-04,55_59,1,9,0.2
E92000001,England,nation,2022-12-04,60+,50,417,3.1
E92000001,England,nation,2022-12-04,60_64,2,15,0.5
E92000001,England,nation,2022-12-04,65_69,1,29,1.0
E92000001,England,nation,2022-12-04,70_74,6,35,1.2
E92000001,England,nation,2022-12-04,75_79,12,77,3.8
E92000001,England,nation,2022-12-04,80_84,13,76,5.2
E92000001,England,nation,2022-12-04,85_89,10,85,9.6
E92000001,England,nation,2022-12-04,90+,6,100,19.2
E92000001,England,nation,2022-12-03,00_04,0,0,0.0
E92000001,England,nation,2022-12-03,00_59,2,23,0.1
E92000001,England,nation,2022-12-03,05_09,0,0,0.0
E92000001,England,nation,2022-12-03,10_14,1,1,0.0
E92000001,England,nation,2022-12-03,15_19,0,0,0.0
E92000001,England,nation,2022-12-03,20_24,0,1,0.0
E92000001,England,nation,2022-12-03,25_29,0,1,0.0
E92000001,England,nation,2022-12-03,30_34,0,0,0.0
E92000001,England,nation,2022-12-03,35_39,0,0,0.0
E92000001,England,nation,2022-12-03,40_44,0,1,0.0
E92000001,England,nation,2022-12-03,45_49,0,1,0.0
E92000001,England,nation,2022-12-03,50_54,1,7,0.2
E92000001,England,nation,2022-12-03,55_59,0,11,0.3
E92000001,England,nation,2022-12-03,60+,63,424,3.1
E92000001,England,nation,2022-12-03,60_64,3,18,0.6
E92000001,England,nation,2022-12-03,65_69,4,31,1.1
E92000001,England,nation,2022-12-03,70_74,4,33,1.2
E92000001,England,nation,2022-12-03,75_79,17,73,3.6
E92000001,England,nation,2022-12-03,80_84,9,75,5.2
E92000001,England,nation,2022-12-03,85_89,12,86,9.7
E92000001,England,nation,2022-12-03,90+,14,108,20.7
E92000001,England,nation,2022-12-02,00_04,0,1,0.0
E92000001,England,nation,2022-12-02,00_59,4,24,0.1
E92000001,England,nation,2022-12-02,05_09,0,0,0.0
E92000001,England,nation,2022-12-02,10_14,0,0,0.0
E92000001,England,nation,2022-12-02,15_19,0,0,0.0
E92000001,England,nation,2022-12-02,20_24,0,1,0.0
E92000001,England,nation,2022-12-02,25_29,0,1,0.0
E92000001,England,nation,2022-12-02,30_34,0,0,0.0
E92000001,England,nation,2022-12-02,35_39,0,0,0.0
E92000001,England,nation,2022-12-02,40_44,1,1,0.0
E92000001,England,nation,2022-12-02,45_49,0,2,0.1
E92000001,England,nation,2022-12-02,50_54,1,7,0.2
E92000001,England,nation,2022-12-02,55_59,2,11,0.3
E92000001,England,nation,2022-12-02,60+,67,427,3.1
E92000001,England,nation,2022-12-02,60_64,4,16,0.5
E92000001,England,nation,2022-12-02,65_69,8,30,1.1
E92000001,England,nation,2022-12-02,70_74,8,38,1.4
E92000001,England,nation,2022-12-02,75_79,13,67,3.3
E92000001,England,nation,2022-12-02,80_84,12,80,5.5
E92000001,England,nation,2022-12-02,85_89,9,90,10.2
E92000001,England,nation,2022-12-02,90+,13,106,20.3
E92000001,England,nation,2022-12-01,00_04,0,1,0.0
E92000001,England,nation,2022-12-01,00_59,3,21,0.0
E92000001,England,nation,2022-12-01,05_09,0,0,0.0
E92000001,England,nation,2022-12-01,10_14,0,0,0.0
E92000001,England,nation,2022-12-01,15_19,0,0,0.0
E92000001,England,nation,2022-12-01,20_24,0,1,0.0
E92000001,England,nation,2022-12-01,25_29,0,1,0.0
E92000001,England,nation,2022-12-01,30_34,0,0,0.0
E92000001,England,nation,2022-12-01,35_39,0,0,0.0
E92000001,England,nation,2022-12-01,40_44,0,0,0.0
E92000001,England,nation,2022-12-01,45_49,1,2,0.1
E92000001,England,nation,2022-12-01,50_54,1,7,0.2
E92000001,England,nation,2022-12-01,55_59,1,9,0.2
E92000001,England,nation,2022-12-01,60+,66,406,3.0
E92000001,England,nation,2022-12-01,60_64,0,13,0.4
E92000001,England,nation,2022-12-01,65_69,9,22,0.8
E92000001,England,nation,2022-12-01,70_74,7,36,1.3
E92000001,England,nation,2022-12-01,75_79,6,63,3.1
E92000001,England,nation,2022-12-01,80_84,12,76,5.2
E92000001,England,nation,2022-12-01,85_89,9,95,10.7
E92000001,England,nation,2022-12-01,90+,23,101,19.4
E92000001,England,nation,2022-11-30,00_04,0,1,0.0
E92000001,England,nation,2022-11-30,00_59,3,22,0.1
E92000001,England,nation,2022-11-30,05_09,0,0,0.0
E92000001,England,nation,2022-11-30,10_14,0,0,0.0
E92000001,England,nation,2022-11-30,15_19,0,0,0.0
E92000001,England,nation,2022-11-30,20_24,0,1,0.0
E92000001,England,nation,2022-11-30,25_29,0,1,0.0
E92000001,England,nation,2022-11-30,30_34,0,0,0.0
E92000001,England,nation,2022-11-30,35_39,0,0,0.0
E92000001,England,nation,2022-11-30,40_44,0,0,0.0
E92000001,England,nation,2022-11-30,45_49,0,3,0.1
E92000001,England,nation,2022-11-30,50_54,1,7,0.2
E92000001,England,nation,2022-11-30,55_59,2,9,0.2
E92000001,England,nation,2022-11-30,60+,53,403,3.0
E92000001,England,nation,2022-11-30,60_64,2,15,0.5
E92000001,England,nation,2022-11-30,65_69,1,18,0.6
E92000001,England,nation,2022-11-30,70_74,2,37,1.3
E92000001,England,nation,2022-11-30,75_79,7,66,3.3
E92000001,England,nation,2022-11-30,80_84,13,75,5.2
E92000001,England,nation,2022-11-30,85_89,12,98,11.1
E92000001,England,nation,2022-11-30,90+,16,94,18.0
E92000001,England,nation,2022-11-29,00_04,0,1,0.0
E92000001,England,nation,2022-11-29,00_59,4,21,0.0
E92000001,England,nation,2022-11-29,05_09,0,0,0.0
E92000001,England,nation,2022-11-29,10_14,0,0,0.0
E92000001,England,nation,2022-11-29,15_19,0,0,0.0
E92000001,England,nation,2022-11-29,20_24,0,1,0.0
E92000001,England,nation,2022-11-29,25_29,0,1,0.0
E92000001,England,nation,2022-11-29,30_34,0,0,0.0
E92000001,England,nation,2022-11-29,35_39,0,0,0.0
E92000001,England,nation,2022-11-29,40_44,0,0,0.0
E92000001,England,nation,2022-11-29,45_49,0,3,0.1
E92000001,England,nation,2022-11-29,50_54,3,6,0.2
E92000001,England,nation,2022-11-29,55_59,1,9,0.2
E92000001,England,nation,2022-11-29,60+,51,423,3.1
E92000001,England,nation,2022-11-29,60_64,2,16,0.5
E92000001,England,nation,2022-11-29,65_69,4,22,0.8
E92000001,England,nation,2022-11-29,70_74,4,40,1.4
E92000001,England,nation,2022-11-29,75_79,6,72,3.6
E92000001,England,nation,2022-11-29,80_84,3,71,4.9
E92000001,England,nation,2022-11-29,85_89,20,106,12.0
E92000001,England,nation,2022-11-29,90+,12,96,18.4
E92000001,England,nation,2022-11-28,00_04,0,1,0.0
E92000001,England,nation,2022-11-28,00_59,2,26,0.1
E92000001,England,nation,2022-11-28,05_09,0,0,0.0
E92000001,England,nation,2022-11-28,10_14,0,0,0.0
E92000001,England,nation,2022-11-28,15_19,0,0,0.0
E92000001,England,nation,2022-11-28,20_24,0,1,0.0
E92000001,England,nation,2022-11-28,25_29,0,1,0.0
E92000001,England,nation,2022-11-28,30_34,0,0,0.0
E92000001,England,nation,2022-11-28,35_39,0,0,0.0
E92000001,England,nation,2022-11-28,40_44,0,2,0.1
E92000001,England,nation,2022-11-28,45_49,0,4,0.1
E92000001,England,nation,2022-11-28,50_54,0,6,0.2
E92000001,England,nation,2022-11-28,55_59,2,11,0.3
E92000001,England,nation,2022-11-28,60+,67,435,3.2
E92000001,England,nation,2022-11-28,60_64,2,17,0.5
E92000001,England,nation,2022-11-28,65_69,2,24,0.9
E92000001,England,nation,2022-11-28,70_74,4,39,1.4
E92000001,England,nation,2022-11-28,75_79,16,78,3.9
E92000001,England,nation,2022-11-28,80_84,14,83,5.7
E92000001,England,nation,2022-11-28,85_89,13,101,11.4
E92000001,England,nation,2022-11-28,90+,16,93,17.8
E92000001,England,nation,2022-11-27,00_04,0,1,0.0
E92000001,England,nation,2022-11-27,00_59,5,32,0.1
E92000001,England,nation,2022-11-27,05_09,0,0,0.0
E92000001,England,nation,2022-11-27,10_14,0,0,0.0
E92000001,England,nation,2022-11-27,15_19,0,0,0.0
E92000001,England,nation,2022-11-27,20_24,1,1,0.0
E92000001,England,nation,2022-11-27,25_29,1,1,0.0
E92000001,England,nation,2022-11-27,30_34,0,0,0.0
E92000001,England,nation,2022-11-27,35_39,0,0,0.0
E92000001,England,nation,2022-11-27,40_44,0,3,0.1
E92000001,England,nation,2022-11-27,45_49,0,5,0.1
E92000001,England,nation,2022-11-27,50_54,0,7,0.2
E92000001,England,nation,2022-11-27,55_59,3,14,0.4
E92000001,England,nation,2022-11-27,60+,57,433,3.2
E92000001,England,nation,2022-11-27,60_64,5,15,0.5
E92000001,England,nation,2022-11-27,65_69,3,29,1.0
E92000001,England,nation,2022-11-27,70_74,4,42,1.5
E92000001,England,nation,2022-11-27,75_79,8,72,3.6
E92000001,England,nation,2022-11-27,80_84,12,80,5.5
E92000001,England,nation,2022-11-27,85_89,11,104,11.7
E92000001,England,nation,2022-11-27,90+,14,91,17.5
E92000001,England,nation,2022-11-26,00_04,1,1,0.0
E92000001,England,nation,2022-11-26,00_59,3,34,0.1
E92000001,England,nation,2022-11-26,05_09,0,0,0.0
E92000001,England,nation,2022-11-26,10_14,0,0,0.0
E92000001,England,nation,2022-11-26,15_19,0,0,0.0
E92000001,England,nation,2022-11-26,20_24,0,0,0.0
E92000001,England,nation,2022-11-26,25_29,0,0,0.0
E92000001,England,nation,2022-11-26,30_34,0,1,0.0
E92000001,England,nation,2022-11-26,35_39,0,1,0.0
E92000001,England,nation,2022-11-26,40_44,0,3,0.1
E92000001,England,nation,2022-11-26,45_49,1,7,0.2
E92000001,England,nation,2022-11-26,50_54,1,8,0.2
E92000001,England,nation,2022-11-26,55_59,0,13,0.3
E92000001,England,nation,2022-11-26,60+,66,433,3.2
E92000001,England,nation,2022-11-26,60_64,1,12,0.4
E92000001,England,nation,2022-11-26,65_69,3,29,1.0
E92000001,England,nation,2022-11-26,70_74,9,43,1.5
E92000001,England,nation,2022-11-26,75_79,11,76,3.8
E92000001,England,nation,2022-11-26,80_84,14,83,5.7
E92000001,England,nation,2022-11-26,85_89,16,99,11.2
E92000001,England,nation,2022-11-26,90+,12,91,17.5
E92000001,England,nation,2022-11-25,00_04,0,0,0.0
E92000001,England,nation,2022-11-25,00_59,1,35,0.1
E92000001,England,nation,2022-11-25,05_09,0,0,0.0
E92000001,England,nation,2022-11-25,10_14,0,0,0.0
E92000001,England,nation,2022-11-25,15_19,0,0,0.0
E92000001,England,nation,2022-11-25,20_24,0,0,0.0
E92000001,England,nation,2022-11-25,25_29,0,0,0.0
E92000001,England,nation,2022-11-25,30_34,0,1,0.0
E92000001,England,nation,2022-11-25,35_39,0,1,0.0
E92000001,England,nation,2022-11-25,40_44,0,5,0.1
E92000001,England,nation,2022-11-25,45_49,0,8,0.2
E92000001,England,nation,2022-11-25,50_54,1,7,0.2
E92000001,England,nation,2022-11-25,55_59,0,13,0.3
E92000001,England,nation,2022-11-25,60+,46,427,3.1
E92000001,England,nation,2022-11-25,60_64,1,17,0.5
E92000001,England,nation,2022-11-25,65_69,0,29,1.0
E92000001,England,nation,2022-11-25,70_74,6,42,1.5
E92000001,England,nation,2022-11-25,75_79,9,71,3.5
E92000001,England,nation,2022-11-25,80_84,8,85,5.9
E92000001,England,nation,2022-11-25,85_89,14,95,10.7
E92000001,England,nation,2022-11-25,90+,8,88,16.9
E92000001,England,nation,2022-11-24,00_04,0,0,0.0
E92000001,England,nation,2022-11-24,00_59,4,40,0.1
E92000001,England,nation,2022-11-24,05_09,0,0,0.0
E92000001,England,nation,2022-11-24,10_14,0,0,0.0
E92000001,England,nation,2022-11-24,15_19,0,0,0.0
E92000001,England,nation,2022-11-24,20_24,0,0,0.0
E92000001,England,nation,2022-11-24,25_29,0,0,0.0
E92000001,England,nation,2022-11-24,30_34,0,1,0.0
E92000001,England,nation,2022-11-24,35_39,0,1,0.0
E92000001,England,nation,2022-11-24,40_44,0,5,0.1
E92000001,England,nation,2022-11-24,45_49,2,10,0.3
E92000001,England,nation,2022-11-24,50_54,1,7,0.2
E92000001,England,nation,2022-11-24,55_59,1,16,0.4
E92000001,England,nation,2022-11-24,60+,63,450,3.3
E92000001,England,nation,2022-11-24,60_64,2,20,0.6
E92000001,England,nation,2022-11-24,65_69,5,37,1.3
E92000001,England,nation,2022-11-24,70_74,8,40,1.4
E92000001,England,nation,2022-11-24,75_79,9,71,3.5
E92000001,England,nation,2022-11-24,80_84,11,91,6.3
E92000001,England,nation,2022-11-24,85_89,12,97,11.0
E92000001,England,nation,2022-11-24,90+,16,94,18.0
E92000001,England,nation,2022-11-23,00_04,0,0,0.0
E92000001,England,nation,2022-11-23,00_59,2,41,0.1
E92000001,England,nation,2022-11-23,05_09,0,0,0.0
E92000001,England,nation,2022-11-23,10_14,0,0,0.0
E92000001,England,nation,2022-11-23,15_19,0,0,0.0
E92000001,England,nation,2022-11-23,20_24,0,0,0.0
E92000001,England,nation,2022-11-23,25_29,0,0,0.0
E92000001,England,nation,2022-11-23,30_34,0,1,0.0
E92000001,England,nation,2022-11-23,35_39,0,1,0.0
E92000001,England,nation,2022-11-23,40_44,0,6,0.2
E92000001,England,nation,2022-11-23,45_49,0,9,0.2
E92000001,England,nation,2022-11-23,50_54,0,7,0.2
E92000001,England,nation,2022-11-23,55_59,2,17,0.5
E92000001,England,nation,2022-11-23,60+,73,457,3.3
E92000001,England,nation,2022-11-23,60_64,3,21,0.7
E92000001,England,nation,2022-11-23,65_69,5,36,1.3
E92000001,England,nation,2022-11-23,70_74,5,44,1.6
E92000001,England,nation,2022-11-23,75_79,13,73,3.6
E92000001,England,nation,2022-11-23,80_84,9,91,6.3
E92000001,England,nation,2022-11-23,85_89,20,99,11.2
E92000001,England,nation,2022-11-23,90+,18,93,17.8
E92000001,England,nation,2022-11-22,00_04,0,0,0.0
E92000001,England,nation,2022-11-22,00_59,9,42,0.1
E92000001,England,nation,2022-11-22,05_09,0,0,0.0
E92000001,England,nation,2022-11-22,10_14,0,0,0.0
E92000001,England,nation,2022-11-22,15_19,0,0,0.0
E92000001,England,nation,2022-11-22,20_24,0,0,0.0
E92000001,England,nation,2022-11-22,25_29,0,0,0.0
E92000001,England,nation,2022-11-22,30_34,0,1,0.0
E92000001,England,nation,2022-11-22,35_39,0,1,0.0
E92000001,England,nation,2022-11-22,40_44,2,6,0.2
E92000001,England,nation,2022-11-22,45_49,1,10,0.3
E92000001,England,nation,2022-11-22,50_54,3,8,0.2
E92000001,England,nation,2022-11-22,55_59,3,16,0.4
E92000001,England,nation,2022-11-22,60+,63,439,3.2
E92000001,England,nation,2022-11-22,60_64,3,20,0.6
E92000001,England,nation,2022-11-22,65_69,6,32,1.1
E92000001,England,nation,2022-11-22,70_74,3,47,1.7
E92000001,England,nation,2022-11-22,75_79,12,72,3.6
E92000001,England,nation,2022-11-22,80_84,15,94,6.5
E92000001,England,nation,2022-11-22,85_89,15,94,10.6
E92000001,England,nation,2022-11-22,90+,9,80,15.4
E92000001,England,nation,2022-11-21,00_04,0,0,0.0
E92000001,England,nation,2022-11-21,00_59,8,37,0.1
E92000001,England,nation,2022-11-21,05_09,0,0,0.0
E92000001,England,nation,2022-11-21,10_14,0,0,0.0
E92000001,England,nation,2022-11-21,15_19,0,0,0.0
E92000001,England,nation,2022-11-21,20_24,0,0,0.0
E92000001,England,nation,2022-11-21,25_29,0,0,0.0
E92000001,England,nation,2022-11-21,30_34,0,1,0.0
E92000001,England,nation,2022-11-21,35_39,0,1,0.0
E92000001,England,nation,2022-11-21,40_44,1,4,0.1
E92000001,England,nation,2022-11-21,45_49,1,10,0.3
E92000001,England,nation,2022-11-21,50_54,1,5,0.1
E92000001,England,nation,2022-11-21,55_59,5,16,0.4
E92000001,England,nation,2022-11-21,60+,65,453,3.3
E92000001,England,nation,2022-11-21,60_64,0,18,0.6
E92000001,England,nation,2022-11-21,65_69,7,29,1.0
E92000001,England,nation,2022-11-21,70_74,7,49,1.7
E92000001,England,nation,2022-11-21,75_79,10,71,3.5
E92000001,England,nation,2022-11-21,80_84,11,94,6.5
E92000001,England,nation,2022-11-21,85_89,16,99,11.2
E92000001,England,nation,2022-11-21,90+,14,93,17.8
E92000001,England,nation,2022-11-20,00_04,0,0,0.0
E92000001,England,nation,2022-11-20,00_59,7,31,0.1
E92000001,England,nation,2022-11-20,05_09,0,0,0.0
E92000001,England,nation,2022-11-20,10_14,0,0,0.0
E92000001,England,nation,2022-11-20,15_19,0,0,0.0
E92000001,England,nation,2022-11-20,20_24,0,1,0.0
E92000001,England,nation,2022-11-20,25_29,0,0,0.0
E92000001,England,nation,2022-11-20,30_34,1,1,0.0
E92000001,England,nation,2022-11-20,35_39,1,1,0.0
E92000001,England,nation,2022-11-20,40_44,0,3,0.1
E92000001,England,nation,2022-11-20,45_49,2,10,0.3
E92000001,England,nation,2022-11-20,50_54,1,4,0.1
E92000001,England,nation,2022-11-20,55_59,2,11,0.3
E92000001,England,nation,2022-11-20,60+,57,471,3.4
E92000001,England,nation,2022-11-20,60_64,2,19,0.6
E92000001,England,nation,2022-11-20,65_69,3,29,1.0
E92000001,England,nation,2022-11-20,70_74,5,48,1.7
E92000001,England,nation,2022-11-20,75_79,12,71,3.5
E92000001,England,nation,2022-11-20,80_84,15,99,6.8
E92000001,England,nation,2022-11-20,85_89,6,104,11.7
E92000001,England,nation,2022-11-20,90+,14,101,19.4
E92000001,England,nation,2022-11-19,00_04,0,0,0.0
E92000001,England,nation,2022-11-19,00_59,4,31,0.1
E92000001,England,nation,2022-11-19,05_09,0,0,0.0
E92000001,England,nation,2022-11-19,10_14,0,0,0.0
E92000001,England,nation,2022-11-19,15_19,0,0,0.0
E92000001,England,nation,2022-11-19,20_24,0,1,0.0
E92000001,England,nation,2022-11-19,25_29,0,0,0.0
E92000001,England,nation,2022-11-19,30_34,0,1,0.0
E92000001,England,nation,2022-11-19,35_39,0,0,0.0
E92000001,England,nation,2022-11-19,40_44,2,4,0.1
E92000001,England,nation,2022-11-19,45_49,2,9,0.2
E92000001,England,nation,2022-11-19,50_54,0,4,0.1
E92000001,England,nation,2022-11-19,55_59,0,12,0.3
E92000001,England,nation,2022-11-19,60+,60,489,3.6
E92000001,England,nation,2022-11-19,60_64,6,21,0.7
E92000001,England,nation,2022-11-19,65_69,3,29,1.0
E92000001,England,nation,2022-11-19,70_74,8,55,2.0
E92000001,England,nation,2022-11-19,75_79,6,71,3.5
E92000001,England,nation,2022-11-19,80_84,16,96,6.6
E92000001,England,nation,2022-11-19,85_89,12,113,12.8
E92000001,England,nation,2022-11-19,90+,9,104,20.0
E92000001,England,nation,2022-11-18,00_04,0,0,0.0
E92000001,England,nation,2022-11-18,00_59,6,32,0.1
E92000001,England,nation,2022-11-18,05_09,0,0,0.0
E92000001,England,nation,2022-11-18,10_14,0,0,0.0
E92000001,England,nation,2022-11-18,15_19,0,0,0.0
E92000001,England,nation,2022-11-18,20_24,0,1,0.0
E92000001,England,nation,2022-11-18,25_29,0,0,0.0
E92000001,England,nation,2022-11-18,30_34,0,1,0.0
E92000001,England,nation,2022-11-18,35_39,0,2,0.1
E92000001,England,nation,2022-11-18,40_44,0,2,0.1
E92000001,England,nation,2022-11-18,45_49,2,9,0.2
E92000001,England,nation,2022-11-18,50_54,1,5,0.1
E92000001,England,nation,2022-11-18,55_59,3,12,0.3
E92000001,England,nation,2022-11-18,60+,69,502,3.7
E92000001,England,nation,2022-11-18,60_64,4,15,0.5
E92000001,England,nation,2022-11-18,65_69,8,31,1.1
E92000001,England,nation,2022-11-18,70_74,4,54,1.9
E92000001,England,nation,2022-11-18,75_79,9,72,3.6
E92000001,England,nation,2022-11-18,80_84,14,102,7.0
E92000001,England,nation,2022-11-18,85_89,16,116,13.1
E92000001,England,nation,2022-11-18,90+,14,112,21.5
E92000001,England,nation,2022-11-17,00_04,0,0,0.0
E92000001,England,nation,2022-11-17,00_59,5,37,0.1
E92000001,England,nation,2022-11-17,05_09,0,0,0.0
E92000001,England,nation,2022-11-17,10_14,0,0,0.0
E92000001,England,nation,2022-11-17,15_19,0,0,0.0
E92000001,England,nation,2022-11-17,20_24,0,1,0.0
E92000001,England,nation,2022-11-17,25_29,0,0,0.0
E92000001,England,nation,2022-11-17,30_34,0,1,0.0
E92000001,England,nation,2022-11-17,35_39,0,2,0.1
E92000001,England,nation,2022-11-17,40_44,1,4,0.1
E92000001,England,nation,2022-11-17,45_49,1,8,0.2
E92000001,England,nation,2022-11-17,50_54,1,6,0.2
E92000001,England,nation,2022-11-17,55_59,2,15,0.4
E92000001,England,nation,2022-11-17,60+,70,529,3.9
E92000001,England,nation,2022-11-17,60_64,3,14,0.4
E92000001,England,nation,2022-11-17,65_69,4,30,1.1
E92000001,England,nation,2022-11-17,70_74,12,57,2.0
E92000001,England,nation,2022-11-17,75_79,11,77,3.8
E92000001,England,nation,2022-11-17,80_84,11,104,7.2
E92000001,England,nation,2022-11-17,85_89,14,127,14.3
E92000001,England,nation,2022-11-17,90+,15,120,23.0
E92000001,England,nation,2022-11-16,00_04,0,0,0.0
E92000001,England,nation,2022-11-16,00_59,3,39,0.1
E92000001,England,nation,2022-11-16,05_09,0,0,0.0
E92000001,England,nation,2022-11-16,10_14,0,0,0.0
E92000001,England,nation,2022-11-16,15_19,0,0,0.0
E92000001,England,nation,2022-11-16,20_24,0,1,0.0
E92000001,England,nation,2022-11-16,25_29,0,0,0.0
E92000001,England,nation,2022-11-16,30_34,0,1,0.0
E92000001,England,nation,2022-11-16,35_39,0,2,0.1
E92000001,England,nation,2022-11-16,40_44,0,3,0.1
E92000001,England,nation,2022-11-16,45_49,1,10,0.3
E92000001,England,nation,2022-11-16,50_54,1,8,0.2
E92000001,England,nation,2022-11-16,55_59,1,14,0.4
E92000001,England,nation,2022-11-16,60+,55,527,3.9
E92000001,England,nation,2022-11-16,60_64,2,12,0.4
E92000001,England,nation,2022-11-16,65_69,1,31,1.1
E92000001,England,nation,2022-11-16,70_74,8,56,2.0
E92000001,England,nation,2022-11-16,75_79,12,78,3.9
E92000001,England,nation,2022-11-16,80_84,12,102,7.0
E92000001,England,nation,2022-11-16,85_89,15,128,14.5
E92000001,England,nation,2022-11-16,90+,5,120,23.0
E92000001,England,nation,2022-11-15,00_04,0,1,0.0
E92000001,England,nation,2022-11-15,00_59,4,49,0.1
E92000001,England,nation,2022-11-15,05_09,0,0,0.0
E92000001,England,nation,2022-11-15,10_14,0,0,0.0
E92000001,England,nation,2022-11-15,15_19,0,0,0.0
E92000001,England,nation,2022-11-15,20_24,0,1,0.0
E92000001,England,nation,2022-11-15,25_29,0,0,0.0
E92000001,England,nation,2022-11-15,30_34,0,1,0.0
E92000001,England,nation,2022-11-15,35_39,0,2,0.1
E92000001,England,nation,2022-11-15,40_44,0,4,0.1
E92000001,England,nation,2022-11-15,45_49,1,10,0.3
E92000001,England,nation,2022-11-15,50_54,0,14,0.4
E92000001,England,nation,2022-11-15,55_59,3,16,0.4
E92000001,England,nation,2022-11-15,60+,77,554,4.1
E92000001,England,nation,2022-11-15,60_64,1,11,0.3
E92000001,England,nation,2022-11-15,65_69,3,35,1.3
E92000001,England,nation,2022-11-15,70_74,5,55,2.0
E92000001,England,nation,2022-11-15,75_79,11,82,4.1
E92000001,England,nation,2022-11-15,80_84,15,104,7.2
E92000001,England,nation,2022-11-15,85_89,20,131,14.8
E92000001,England,nation,2022-11-15,90+,22,136,26.1
E92000001,England,nation,2022-11-14,00_04,0,1,0.0
E92000001,England,nation,2022-11-14,00_59,2,53,0.1
E92000001,England,nation,2022-11-14,05_09,0,0,0.0
E92000001,England,nation,2022-11-14,10_14,0,0,0.0
E92000001,England,nation,2022-11-14,15_19,0,0,0.0
E92000001,England,nation,2022-11-14,20_24,1,1,0.0
E92000001,England,nation,2022-11-14,25_29,0,0,0.0
E92000001,England,nation,2022-11-14,30_34,0,3,0.1
E92000001,England,nation,2022-11-14,35_39,0,2,0.1
E92000001,England,nation,2022-11-14,40_44,0,6,0.2
E92000001,England,nation,2022-11-14,45_49,1,9,0.2
E92000001,England,nation,2022-11-14,50_54,0,15,0.4
E92000001,England,nation,2022-11-14,55_59,0,16,0.4
E92000001,England,nation,2022-11-14,60+,83,568,4.2
E92000001,England,nation,2022-11-14,60_64,1,12,0.4
E92000001,England,nation,2022-11-14,65_69,7,38,1.4
E92000001,England,nation,2022-11-14,70_74,6,57,2.0
E92000001,England,nation,2022-11-14,75_79,10,83,4.1
E92000001,England,nation,2022-11-14,80_84,16,106,7.3
E92000001,England,nation,2022-11-14,85_89,21,130,14.7
E92000001,England,nation,2022-11-14,90+,22,142,27.3
E92000001,England,nation,2022-11-13,00_04,0,1,0.0
E92000001,England,nation,2022-11-13,00_59,7,56,0.1
E92000001,England,nation,2022-11-13,05_09,0,0,0.0
E92000001,England,nation,2022-11-13,10_14,0,0,0.0
E92000001,England,nation,2022-11-13,15_19,0,0,0.0
E92000001,England,nation,2022-11-13,20_24,0,0,0.0
E92000001,England,nation,2022-11-13,25_29,0,1,0.0
E92000001,England,nation,2022-11-13,30_34,1,3,0.1
E92000001,England,nation,2022-11-13,35_39,0,2,0.1
E92000001,England,nation,2022-11-13,40_44,1,6,0.2
E92000001,England,nation,2022-11-13,45_49,1,9,0.2
E92000001,England,nation,2022-11-13,50_54,1,16,0.4
E92000001,England,nation,2022-11-13,55_59,3,18,0.5
E92000001,England,nation,2022-11-13,60+,75,597,4.4
E92000001,England,nation,2022-11-13,60_64,4,13,0.4
E92000001,England,nation,2022-11-13,65_69,3,43,1.5
E92000001,England,nation,2022-11-13,70_74,12,68,2.4
E92000001,England,nation,2022-11-13,75_79,12,91,4.5
E92000001,England,nation,2022-11-13,80_84,12,109,7.5
E92000001,England,nation,2022-11-13,85_89,15,127,14.3
E92000001,England,nation,2022-11-13,90+,17,146,28.0
E92000001,England,nation,2022-11-12,00_04,0,1,0.0
E92000001,England,nation,2022-11-12,00_59,5,53,0.1
E92000001,England,nation,2022-11-12,05_09,0,0,0.0
E92000001,England,nation,2022-11-12,10_14,0,0,0.0
E92000001,England,nation,2022-11-12,15_19,0,0,0.0
E92000001,England,nation,2022-11-12,20_24,0,0,0.0
E92000001,England,nation,2022-11-12,25_29,0,1,0.0
E92000001,England,nation,2022-11-12,30_34,0,2,0.1
E92000001,England,nation,2022-11-12,35_39,2,3,0.1
E92000001,England,nation,2022-11-12,40_44,0,5,0.1
E92000001,England,nation,2022-11-12,45_49,2,9,0.2
E92000001,England,nation,2022-11-12,50_54,1,15,0.4
E92000001,England,nation,2022-11-12,55_59,0,17,0.5
E92000001,England,nation,2022-11-12,60+,73,616,4.5
E92000001,England,nation,2022-11-12,60_64,0,10,0.3
E92000001,England,nation,2022-11-12,65_69,5,49,1.8
E92000001,England,nation,2022-11-12,70_74,7,62,2.2
E92000001,England,nation,2022-11-12,75_79,7,94,4.7
E92000001,England,nation,2022-11-12,80_84,22,120,8.3
