areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2022-09-21,0_to_5,456.1,17919
E92000001,England,nation,2022-09-21,65_to_84,3700.3,335155
E92000001,England,nation,2022-09-21,85+,12159.7,171015
E92000001,England,nation,2022-09-20,18_to_64,921.9,313385
E92000001,England,nation,2022-09-20,6_to_17,160.4,13094
E92000001,England,nation,2022-09-20,0_to_5,455.3,17887
E92000001,England,nation,2022-09-20,65_to_84,3696.1,334777
E92000001,England,nation,2022-09-20,85+,12144.6,170803
E92000001,England,nation,2022-09-19,18_to_64,921.3,313167
E92000001,England,nation,2022-09-19,6_to_17,160.3,13086
E92000001,England,nation,2022-09-19,0_to_5,454.7,17863
E92000001,England,nation,2022-09-19,65_to_84,3692.1,334412
E92000001,England,nation,2022-09-19,85+,12129.6,170592
E92000001,England,nation,2022-09-18,18_to_64,920.8,312997
E92000001,England,nation,2022-09-18,6_to_17,160.2,13078
E92000001,England,nation,2022-09-18,0_to_5,454.0,17837
E92000001,England,nation,2022-09-18,65_to_84,3688.0,334043
E92000001,England,nation,2022-09-18,85+,12114.8,170384
E92000001,England,nation,2022-09-17,18_to_64,920.3,312842
E92000001,England,nation,2022-09-17,6_to_17,160.1,13074
E92000001,England,nation,2022-09-17,0_to_5,453.6,17822
E92000001,England,nation,2022-09-17,65_to_84,3685.3,333797
E92000001,England,nation,2022-09-17,85+,12105.2,170249
E92000001,England,nation,2022-09-16,18_to_64,919.9,312707
E92000001,England,nation,2022-09-16,6_to_17,160.1,13070
E92000001,England,nation,2022-09-16,0_to_5,453.1,17802
E92000001,England,nation,2022-09-16,65_to_84,3683.0,333594
E92000001,England,nation,2022-09-16,85+,12096.8,170131
E92000001,England,nation,2022-09-15,18_to_64,919.5,312580
E92000001,England,nation,2022-09-15,6_to_17,160.0,13065
E92000001,England,nation,2022-09-15,0_to_5,452.5,17779
E92000001,England,nation,2022-09-15,65_to_84,3680.8,333393
E92000001,England,nation,2022-09-15,85+,12088.3,170011
E92000001,England,nation,2022-09-14,18_to_64,919.2,312455
E92000001,England,nation,2022-09-14,6_to_17,159.8,13051
E92000001,England,nation,2022-09-14,0_to_5,452.1,17762
E92000001,England,nation,2022-09-14,65_to_84,3678.1,333148
E92000001,England,nation,2022-09-14,85+,12077.6,169861
E92000001,England,nation,2022-09-13,18_to_64,918.8,312314
E92000001,England,nation,2022-09-13,6_to_17,159.7,13043
E92000001,England,nation,2022-09-13,0_to_5,451.4,17735
E92000001,England,nation,2022-09-13,65_to_84,3675.3,332898
E92000001,England,nation,2022-09-13,85+,12066.6,169706
E92000001,England,nation,2022-09-12,18_to_64,918.3,312168
E92000001,England,nation,2022-09-12,6_to_17,159.7,13035
E92000001,England,nation,2022-09-12,0_to_5,450.7,17708
E92000001,England,nation,2022-09-12,65_to_84,3672.5,332642
E92000001,England,nation,2022-09-12,85+,12056.5,169564
E92000001,England,nation,2022-09-11,18_to_64,917.9,312032
E92000001,England,nation,2022-09-11,6_to_17,159.6,13029
E92000001,England,nation,2022-09-11,0_to_5,450.5,17697
E92000001,England,nation,2022-09-11,65_to_84,3669.9,332407
E92000001,England,nation,2022-09-11,85+,12047.3,169435
E92000001,England,nation,2022-09-10,18_to_64,917.6,311902
E92000001,England,nation,2022-09-10,6_to_17,159.4,13012
E92000001,England,nation,2022-09-10,0_to_5,450.0,17678
E92000001,England,nation,2022-09-10,65_to_84,3667.5,332188
E92000001,England,nation,2022-09-10,85+,12039.6,169326
E92000001,England,nation,2022-09-09,18_to_64,917.3,311801
E92000001,England,nation,2022-09-09,6_to_17,159.3,13004
E92000001,England,nation,2022-09-09,0_to_5,449.4,17656
E92000001,England,nation,2022-09-09,65_to_84,3665.6,332019
E92000001,England,nation,2022-09-09,85+,12031.9,169218
E92000001,England,nation,2022-09-08,18_to_64,916.9,311678
E92000001,England,nation,2022-09-08,6_to_17,159.3,13003
E92000001,England,nation,2022-09-08,0_to_5,449.0,17640
E92000001,England,nation,2022-09-08,65_to_84,3663.6,331833
E92000001,England,nation,2022-09-08,85+,12025.2,169123
E92000001,England,nation,2022-09-07,18_to_64,916.5,311534
E92000001,England,nation,2022-09-07,6_to_17,159.2,12999
E92000001,England,nation,2022-09-07,0_to_5,448.5,17619
E92000001,England,nation,2022-09-07,65_to_84,3661.3,331625
E92000001,England,nation,2022-09-07,85+,12016.1,168995
E92000001,England,nation,2022-09-06,18_to_64,916.1,311393
E92000001,England,nation,2022-09-06,6_to_17,159.2,12997
E92000001,England,nation,2022-09-06,0_to_5,447.9,17598
E92000001,England,nation,2022-09-06,65_to_84,3658.5,331375
E92000001,England,nation,2022-09-06,85+,12007.0,168868
E92000001,England,nation,2022-09-05,18_to_64,915.6,311227
E92000001,England,nation,2022-09-05,6_to_17,159.1,12988
E92000001,England,nation,2022-09-05,0_to_5,447.5,17581
E92000001,England,nation,2022-09-05,65_to_84,3656.0,331149
E92000001,England,nation,2022-09-05,85+,11998.9,168754
E92000001,England,nation,2022-09-04,18_to_64,915.1,311085
E92000001,England,nation,2022-09-04,6_to_17,159.0,12980
E92000001,England,nation,2022-09-04,0_to_5,447.1,17565
E92000001,England,nation,2022-09-04,65_to_84,3653.4,330913
E92000001,England,nation,2022-09-04,85+,11990.1,168630
E92000001,England,nation,2022-09-03,18_to_64,914.7,310944
E92000001,England,nation,2022-09-03,6_to_17,158.9,12974
E92000001,England,nation,2022-09-03,0_to_5,446.8,17552
E92000001,England,nation,2022-09-03,65_to_84,3651.3,330722
E92000001,England,nation,2022-09-03,85+,11981.6,168510
E92000001,England,nation,2022-09-02,18_to_64,914.4,310827
E92000001,England,nation,2022-09-02,6_to_17,158.8,12966
E92000001,England,nation,2022-09-02,0_to_5,446.3,17534
E92000001,England,nation,2022-09-02,65_to_84,3649.3,330539
E92000001,England,nation,2022-09-02,85+,11973.5,168397
E92000001,England,nation,2022-09-01,18_to_64,914.0,310684
E92000001,England,nation,2022-09-01,6_to_17,158.7,12958
E92000001,England,nation,2022-09-01,0_to_5,446.2,17530
E92000001,England,nation,2022-09-01,65_to_84,3647.1,330340
E92000001,England,nation,2022-09-01,85+,11965.6,168285
E92000001,England,nation,2022-08-31,18_to_64,913.5,310517
E92000001,England,nation,2022-08-31,6_to_17,158.6,12952
E92000001,England,nation,2022-08-31,0_to_5,446.0,17520
E92000001,England,nation,2022-08-31,65_to_84,3644.5,330108
E92000001,England,nation,2022-08-31,85+,11957.1,168166
E92000001,England,nation,2022-08-30,18_to_64,913.0,310365
E92000001,England,nation,2022-08-30,6_to_17,158.6,12946
E92000001,England,nation,2022-08-30,0_to_5,445.5,17504
E92000001,England,nation,2022-08-30,65_to_84,3641.7,329852
E92000001,England,nation,2022-08-30,85+,11946.4,168016
E92000001,England,nation,2022-08-29,18_to_64,912.5,310188
E92000001,England,nation,2022-08-29,6_to_17,158.5,12939
E92000001,England,nation,2022-08-29,0_to_5,444.8,17474
E92000001,England,nation,2022-08-29,65_to_84,3638.8,329589
E92000001,England,nation,2022-08-29,85+,11936.8,167881
E92000001,England,nation,2022-08-28,18_to_64,912.0,310008
E92000001,England,nation,2022-08-28,6_to_17,158.5,12938
E92000001,England,nation,2022-08-28,0_to_5,444.2,17450
E92000001,England,nation,2022-08-28,65_to_84,3636.0,329331
E92000001,England,nation,2022-08-28,85+,11927.0,167742
E92000001,England,nation,2022-08-27,18_to_64,911.5,309843
E92000001,England,nation,2022-08-27,6_to_17,158.4,12934
E92000001,England,nation,2022-08-27,0_to_5,443.9,17438
E92000001,England,nation,2022-08-27,65_to_84,3633.5,329109
E92000001,England,nation,2022-08-27,85+,11917.3,167606
E92000001,England,nation,2022-08-26,18_to_64,911.1,309692
E92000001,England,nation,2022-08-26,6_to_17,158.4,12930
E92000001,England,nation,2022-08-26,0_to_5,443.6,17429
E92000001,England,nation,2022-08-26,65_to_84,3631.3,328907
E92000001,England,nation,2022-08-26,85+,11909.5,167497
E92000001,England,nation,2022-08-25,18_to_64,910.6,309537
E92000001,England,nation,2022-08-25,6_to_17,158.3,12924
E92000001,England,nation,2022-08-25,0_to_5,443.4,17419
E92000001,England,nation,2022-08-25,65_to_84,3628.9,328691
E92000001,England,nation,2022-08-25,85+,11900.7,167372
E92000001,England,nation,2022-08-24,18_to_64,910.0,309341
E92000001,England,nation,2022-08-24,6_to_17,158.2,12920
E92000001,England,nation,2022-08-24,0_to_5,442.9,17400
E92000001,England,nation,2022-08-24,65_to_84,3626.0,328430
E92000001,England,nation,2022-08-24,85+,11888.9,167206
E92000001,England,nation,2022-08-23,18_to_64,909.4,309146
E92000001,England,nation,2022-08-23,6_to_17,158.2,12916
E92000001,England,nation,2022-08-23,0_to_5,442.5,17385
E92000001,England,nation,2022-08-23,65_to_84,3622.9,328146
E92000001,England,nation,2022-08-23,85+,11878.5,167061
E92000001,England,nation,2022-08-22,18_to_64,908.9,308951
E92000001,England,nation,2022-08-22,6_to_17,158.1,12906
E92000001,England,nation,2022-08-22,0_to_5,442.0,17364
E92000001,England,nation,2022-08-22,65_to_84,3619.5,327844
E92000001,England,nation,2022-08-22,85+,11865.8,166882
E92000001,England,nation,2022-08-21,18_to_64,908.3,308758
E92000001,England,nation,2022-08-21,6_to_17,157.9,12895
E92000001,England,nation,2022-08-21,0_to_5,441.6,17348
E92000001,England,nation,2022-08-21,65_to_84,3616.3,327550
E92000001,England,nation,2022-08-21,85+,11854.7,166726
E92000001,England,nation,2022-08-20,18_to_64,907.8,308588
E92000001,England,nation,2022-08-20,6_to_17,157.8,12886
E92000001,England,nation,2022-08-20,0_to_5,441.0,17325
E92000001,England,nation,2022-08-20,65_to_84,3613.6,327305
E92000001,England,nation,2022-08-20,85+,11843.5,166568
E92000001,England,nation,2022-08-19,18_to_64,907.4,308435
E92000001,England,nation,2022-08-19,6_to_17,157.8,12883
E92000001,England,nation,2022-08-19,0_to_5,440.4,17301
E92000001,England,nation,2022-08-19,65_to_84,3610.7,327039
E92000001,England,nation,2022-08-19,85+,11833.6,166429
E92000001,England,nation,2022-08-18,18_to_64,906.8,308237
E92000001,England,nation,2022-08-18,6_to_17,157.7,12878
E92000001,England,nation,2022-08-18,0_to_5,440.1,17291
E92000001,England,nation,2022-08-18,65_to_84,3607.6,326759
E92000001,England,nation,2022-08-18,85+,11822.6,166274
E92000001,England,nation,2022-08-17,18_to_64,906.1,308022
E92000001,England,nation,2022-08-17,6_to_17,157.7,12872
E92000001,England,nation,2022-08-17,0_to_5,439.4,17264
E92000001,England,nation,2022-08-17,65_to_84,3604.5,326483
E92000001,England,nation,2022-08-17,85+,11810.6,166106
E92000001,England,nation,2022-08-16,18_to_64,905.5,307789
E92000001,England,nation,2022-08-16,6_to_17,157.5,12860
E92000001,England,nation,2022-08-16,0_to_5,438.8,17240
E92000001,England,nation,2022-08-16,65_to_84,3601.0,326162
E92000001,England,nation,2022-08-16,85+,11796.6,165908
E92000001,England,nation,2022-08-15,18_to_64,904.8,307553
E92000001,England,nation,2022-08-15,6_to_17,157.4,12848
E92000001,England,nation,2022-08-15,0_to_5,438.0,17206
E92000001,England,nation,2022-08-15,65_to_84,3597.2,325820
E92000001,England,nation,2022-08-15,85+,11782.8,165714
E92000001,England,nation,2022-08-14,18_to_64,904.0,307308
E92000001,England,nation,2022-08-14,6_to_17,157.3,12839
E92000001,England,nation,2022-08-14,0_to_5,437.2,17175
E92000001,England,nation,2022-08-14,65_to_84,3593.3,325463
E92000001,England,nation,2022-08-14,85+,11767.6,165501
E92000001,England,nation,2022-08-13,18_to_64,903.4,307098
E92000001,England,nation,2022-08-13,6_to_17,157.1,12830
E92000001,England,nation,2022-08-13,0_to_5,436.5,17148
E92000001,England,nation,2022-08-13,65_to_84,3589.4,325110
E92000001,England,nation,2022-08-13,85+,11756.2,165341
E92000001,England,nation,2022-08-12,18_to_64,902.8,306889
E92000001,England,nation,2022-08-12,6_to_17,157.1,12826
E92000001,England,nation,2022-08-12,0_to_5,435.9,17126
E92000001,England,nation,2022-08-12,65_to_84,3585.4,324751
E92000001,England,nation,2022-08-12,85+,11744.3,165173
E92000001,England,nation,2022-08-11,18_to_64,902.2,306696
E92000001,England,nation,2022-08-11,6_to_17,157.0,12815
E92000001,England,nation,2022-08-11,0_to_5,435.5,17108
E92000001,England,nation,2022-08-11,65_to_84,3581.8,324421
E92000001,England,nation,2022-08-11,85+,11731.0,164986
E92000001,England,nation,2022-08-10,18_to_64,901.5,306437
E92000001,England,nation,2022-08-10,6_to_17,156.8,12804
E92000001,England,nation,2022-08-10,0_to_5,434.6,17072
E92000001,England,nation,2022-08-10,65_to_84,3577.4,324024
E92000001,England,nation,2022-08-10,85+,11716.9,164788
E92000001,England,nation,2022-08-09,18_to_64,900.6,306149
E92000001,England,nation,2022-08-09,6_to_17,156.7,12792
E92000001,England,nation,2022-08-09,0_to_5,433.8,17042
E92000001,England,nation,2022-08-09,65_to_84,3572.7,323599
E92000001,England,nation,2022-08-09,85+,11698.9,164535
E92000001,England,nation,2022-08-08,18_to_64,899.9,305889
E92000001,England,nation,2022-08-08,6_to_17,156.5,12777
E92000001,England,nation,2022-08-08,0_to_5,433.1,17013
E92000001,England,nation,2022-08-08,65_to_84,3567.9,323166
E92000001,England,nation,2022-08-08,85+,11682.2,164299
E92000001,England,nation,2022-08-07,18_to_64,899.1,305620
E92000001,England,nation,2022-08-07,6_to_17,156.3,12762
E92000001,England,nation,2022-08-07,0_to_5,432.4,16986
E92000001,England,nation,2022-08-07,65_to_84,3563.2,322745
E92000001,England,nation,2022-08-07,85+,11665.3,164062
E92000001,England,nation,2022-08-06,18_to_64,898.4,305386
E92000001,England,nation,2022-08-06,6_to_17,156.2,12755
E92000001,England,nation,2022-08-06,0_to_5,431.5,16953
E92000001,England,nation,2022-08-06,65_to_84,3558.9,322349
E92000001,England,nation,2022-08-06,85+,11649.4,163839
E92000001,England,nation,2022-08-05,18_to_64,897.7,305162
E92000001,England,nation,2022-08-05,6_to_17,156.1,12744
E92000001,England,nation,2022-08-05,0_to_5,430.9,16930
E92000001,England,nation,2022-08-05,65_to_84,3554.9,321992
E92000001,England,nation,2022-08-05,85+,11638.1,163679
E92000001,England,nation,2022-08-04,18_to_64,896.9,304868
E92000001,England,nation,2022-08-04,6_to_17,155.8,12724
E92000001,England,nation,2022-08-04,0_to_5,430.2,16901
E92000001,England,nation,2022-08-04,65_to_84,3550.9,321626
E92000001,England,nation,2022-08-04,85+,11623.8,163478
E92000001,England,nation,2022-08-03,18_to_64,896.0,304574
E92000001,England,nation,2022-08-03,6_to_17,155.7,12711
E92000001,England,nation,2022-08-03,0_to_5,429.5,16875
E92000001,England,nation,2022-08-03,65_to_84,3546.2,321204
E92000001,England,nation,2022-08-03,85+,11605.2,163216
E92000001,England,nation,2022-08-02,18_to_64,895.0,304243
E92000001,England,nation,2022-08-02,6_to_17,155.5,12693
E92000001,England,nation,2022-08-02,0_to_5,428.8,16846
E92000001,England,nation,2022-08-02,65_to_84,3541.5,320774
E92000001,England,nation,2022-08-02,85+,11587.3,162965
E92000001,England,nation,2022-08-01,18_to_64,894.1,303926
E92000001,England,nation,2022-08-01,6_to_17,155.3,12678
E92000001,England,nation,2022-08-01,0_to_5,427.9,16811
E92000001,England,nation,2022-08-01,65_to_84,3536.6,320331
E92000001,England,nation,2022-08-01,85+,11569.4,162713
E92000001,England,nation,2022-07-31,18_to_64,893.0,303561
E92000001,England,nation,2022-07-31,6_to_17,155.0,12657
E92000001,England,nation,2022-07-31,0_to_5,427.1,16779
E92000001,England,nation,2022-07-31,65_to_84,3531.2,319844
E92000001,England,nation,2022-07-31,85+,11554.1,162498
E92000001,England,nation,2022-07-30,18_to_64,892.0,303215
E92000001,England,nation,2022-07-30,6_to_17,154.9,12645
E92000001,England,nation,2022-07-30,0_to_5,426.2,16743
E92000001,England,nation,2022-07-30,65_to_84,3525.8,319356
E92000001,England,nation,2022-07-30,85+,11535.9,162242
E92000001,England,nation,2022-07-29,18_to_64,891.2,302928
E92000001,England,nation,2022-07-29,6_to_17,154.7,12628
E92000001,England,nation,2022-07-29,0_to_5,425.4,16712
E92000001,England,nation,2022-07-29,65_to_84,3521.5,318961
E92000001,England,nation,2022-07-29,85+,11521.2,162036
E92000001,England,nation,2022-07-28,18_to_64,890.2,302620
E92000001,England,nation,2022-07-28,6_to_17,154.5,12613
E92000001,England,nation,2022-07-28,0_to_5,424.4,16673
E92000001,England,nation,2022-07-28,65_to_84,3516.8,318536
E92000001,England,nation,2022-07-28,85+,11506.4,161827
E92000001,England,nation,2022-07-27,18_to_64,889.3,302282
E92000001,England,nation,2022-07-27,6_to_17,154.3,12598
E92000001,England,nation,2022-07-27,0_to_5,423.3,16628
E92000001,England,nation,2022-07-27,65_to_84,3511.0,318013
E92000001,England,nation,2022-07-27,85+,11489.0,161583
E92000001,England,nation,2022-07-26,18_to_64,888.2,301930
E92000001,England,nation,2022-07-26,6_to_17,154.1,12582
E92000001,England,nation,2022-07-26,0_to_5,422.2,16585
E92000001,England,nation,2022-07-26,65_to_84,3505.4,317504
E92000001,England,nation,2022-07-26,85+,11469.4,161307
E92000001,England,nation,2022-07-25,18_to_64,887.0,301506
E92000001,England,nation,2022-07-25,6_to_17,153.9,12562
E92000001,England,nation,2022-07-25,0_to_5,421.0,16539
E92000001,England,nation,2022-07-25,65_to_84,3499.2,316945
E92000001,England,nation,2022-07-25,85+,11450.3,161038
E92000001,England,nation,2022-07-24,18_to_64,885.8,301095
E92000001,England,nation,2022-07-24,6_to_17,153.6,12537
E92000001,England,nation,2022-07-24,0_to_5,420.1,16503
E92000001,England,nation,2022-07-24,65_to_84,3492.7,316353
E92000001,England,nation,2022-07-24,85+,11430.3,160757
E92000001,England,nation,2022-07-23,18_to_64,884.4,300649
E92000001,England,nation,2022-07-23,6_to_17,153.3,12518
E92000001,England,nation,2022-07-23,0_to_5,418.7,16451
E92000001,England,nation,2022-07-23,65_to_84,3487.3,315870
E92000001,England,nation,2022-07-23,85+,11408.5,160450
E92000001,England,nation,2022-07-22,18_to_64,883.5,300310
E92000001,England,nation,2022-07-22,6_to_17,153.1,12497
E92000001,England,nation,2022-07-22,0_to_5,417.5,16404
E92000001,England,nation,2022-07-22,65_to_84,3482.0,315384
E92000001,England,nation,2022-07-22,85+,11391.0,160204
E92000001,England,nation,2022-07-21,18_to_64,882.3,299926
E92000001,England,nation,2022-07-21,6_to_17,152.8,12478
E92000001,England,nation,2022-07-21,0_to_5,416.5,16361
E92000001,England,nation,2022-07-21,65_to_84,3476.5,314888
E92000001,England,nation,2022-07-21,85+,11370.4,159915
E92000001,England,nation,2022-07-20,18_to_64,880.9,299437
E92000001,England,nation,2022-07-20,6_to_17,152.6,12459
E92000001,England,nation,2022-07-20,0_to_5,414.9,16298
E92000001,England,nation,2022-07-20,65_to_84,3469.4,314245
E92000001,England,nation,2022-07-20,85+,11346.5,159579
E92000001,England,nation,2022-07-19,18_to_64,879.4,298944
E92000001,England,nation,2022-07-19,6_to_17,152.3,12432
E92000001,England,nation,2022-07-19,0_to_5,413.1,16230
E92000001,England,nation,2022-07-19,65_to_84,3461.4,313523
E92000001,England,nation,2022-07-19,85+,11317.8,159174
E92000001,England,nation,2022-07-18,18_to_64,877.7,298367
E92000001,England,nation,2022-07-18,6_to_17,152.0,12407
E92000001,England,nation,2022-07-18,0_to_5,411.7,16176
E92000001,England,nation,2022-07-18,65_to_84,3452.9,312746
E92000001,England,nation,2022-07-18,85+,11289.2,158773
E92000001,England,nation,2022-07-17,18_to_64,876.2,297857
E92000001,England,nation,2022-07-17,6_to_17,151.6,12376
E92000001,England,nation,2022-07-17,0_to_5,410.6,16132
E92000001,England,nation,2022-07-17,65_to_84,3444.4,311983
E92000001,England,nation,2022-07-17,85+,11260.4,158367
E92000001,England,nation,2022-07-16,18_to_64,874.8,297377
E92000001,England,nation,2022-07-16,6_to_17,151.2,12343
E92000001,England,nation,2022-07-16,0_to_5,409.0,16070
E92000001,England,nation,2022-07-16,65_to_84,3436.7,311285
E92000001,England,nation,2022-07-16,85+,11230.4,157946
E92000001,England,nation,2022-07-15,18_to_64,873.6,296966
E92000001,England,nation,2022-07-15,6_to_17,150.9,12321
E92000001,England,nation,2022-07-15,0_to_5,407.8,16022
E92000001,England,nation,2022-07-15,65_to_84,3430.4,310711
E92000001,England,nation,2022-07-15,85+,11207.8,157628
E92000001,England,nation,2022-07-14,18_to_64,872.1,296449
E92000001,England,nation,2022-07-14,6_to_17,150.6,12296
E92000001,England,nation,2022-07-14,0_to_5,406.5,15968
E92000001,England,nation,2022-07-14,65_to_84,3423.8,310114
E92000001,England,nation,2022-07-14,85+,11187.0,157335
E92000001,England,nation,2022-07-13,18_to_64,870.3,295844
E92000001,England,nation,2022-07-13,6_to_17,150.3,12271
E92000001,England,nation,2022-07-13,0_to_5,404.8,15903
E92000001,England,nation,2022-07-13,65_to_84,3415.3,309347
E92000001,England,nation,2022-07-13,85+,11160.2,156958
E92000001,England,nation,2022-07-12,18_to_64,868.6,295247
E92000001,England,nation,2022-07-12,6_to_17,150.0,12248
E92000001,England,nation,2022-07-12,0_to_5,402.8,15824
E92000001,England,nation,2022-07-12,65_to_84,3406.1,308515
E92000001,England,nation,2022-07-12,85+,11130.7,156543
E92000001,England,nation,2022-07-11,18_to_64,866.8,294652
E92000001,England,nation,2022-07-11,6_to_17,149.7,12219
E92000001,England,nation,2022-07-11,0_to_5,401.2,15761
E92000001,England,nation,2022-07-11,65_to_84,3397.4,307726
E92000001,England,nation,2022-07-11,85+,11097.4,156075
E92000001,England,nation,2022-07-10,18_to_64,865.0,294031
E92000001,England,nation,2022-07-10,6_to_17,149.2,12184
E92000001,England,nation,2022-07-10,0_to_5,399.5,15694
E92000001,England,nation,2022-07-10,65_to_84,3388.2,306892
E92000001,England,nation,2022-07-10,85+,11065.6,155628
E92000001,England,nation,2022-07-09,18_to_64,863.4,293493
E92000001,England,nation,2022-07-09,6_to_17,148.9,12154
E92000001,England,nation,2022-07-09,0_to_5,397.7,15626
E92000001,England,nation,2022-07-09,65_to_84,3379.0,306056
E92000001,England,nation,2022-07-09,85+,11036.3,155216
E92000001,England,nation,2022-07-08,18_to_64,862.0,293025
E92000001,England,nation,2022-07-08,6_to_17,148.6,12136
E92000001,England,nation,2022-07-08,0_to_5,396.6,15580
E92000001,England,nation,2022-07-08,65_to_84,3371.6,305386
E92000001,England,nation,2022-07-08,85+,11008.0,154817
E92000001,England,nation,2022-07-07,18_to_64,860.5,292513
E92000001,England,nation,2022-07-07,6_to_17,148.3,12108
E92000001,England,nation,2022-07-07,0_to_5,394.9,15514
E92000001,England,nation,2022-07-07,65_to_84,3363.7,304673
E92000001,England,nation,2022-07-07,85+,10981.2,154440
E92000001,England,nation,2022-07-06,18_to_64,858.8,291938
E92000001,England,nation,2022-07-06,6_to_17,147.9,12072
E92000001,England,nation,2022-07-06,0_to_5,393.0,15440
E92000001,England,nation,2022-07-06,65_to_84,3354.6,303843
E92000001,England,nation,2022-07-06,85+,10949.0,153988
E92000001,England,nation,2022-07-05,18_to_64,857.1,291359
E92000001,England,nation,2022-07-05,6_to_17,147.4,12036
E92000001,England,nation,2022-07-05,0_to_5,391.5,15381
E92000001,England,nation,2022-07-05,65_to_84,3345.6,303028
E92000001,England,nation,2022-07-05,85+,10916.7,153533
E92000001,England,nation,2022-07-04,18_to_64,855.3,290745
E92000001,England,nation,2022-07-04,6_to_17,147.0,12004
E92000001,England,nation,2022-07-04,0_to_5,389.3,15294
E92000001,England,nation,2022-07-04,65_to_84,3336.8,302233
E92000001,England,nation,2022-07-04,85+,10888.5,153137
E92000001,England,nation,2022-07-03,18_to_64,853.6,290163
E92000001,England,nation,2022-07-03,6_to_17,146.7,11980
E92000001,England,nation,2022-07-03,0_to_5,387.6,15229
E92000001,England,nation,2022-07-03,65_to_84,3327.8,301416
E92000001,England,nation,2022-07-03,85+,10858.4,152714
E92000001,England,nation,2022-07-02,18_to_64,852.0,289618
E92000001,England,nation,2022-07-02,6_to_17,146.3,11942
E92000001,England,nation,2022-07-02,0_to_5,386.0,15163
E92000001,England,nation,2022-07-02,65_to_84,3319.3,300646
E92000001,England,nation,2022-07-02,85+,10831.7,152338
E92000001,England,nation,2022-07-01,18_to_64,850.7,289175
E92000001,England,nation,2022-07-01,6_to_17,146.0,11921
E92000001,England,nation,2022-07-01,0_to_5,384.6,15111
E92000001,England,nation,2022-07-01,65_to_84,3312.9,300070
E92000001,England,nation,2022-07-01,85+,10811.6,152056
E92000001,England,nation,2022-06-30,18_to_64,849.4,288726
E92000001,England,nation,2022-06-30,6_to_17,145.6,11890
E92000001,England,nation,2022-06-30,0_to_5,383.6,15071
E92000001,England,nation,2022-06-30,65_to_84,3306.9,299524
E92000001,England,nation,2022-06-30,85+,10793.2,151796
E92000001,England,nation,2022-06-29,18_to_64,847.8,288202
E92000001,England,nation,2022-06-29,6_to_17,145.2,11859
E92000001,England,nation,2022-06-29,0_to_5,382.2,15015
E92000001,England,nation,2022-06-29,65_to_84,3299.7,298873
E92000001,England,nation,2022-06-29,85+,10769.4,151462
E92000001,England,nation,2022-06-28,18_to_64,846.3,287684
E92000001,England,nation,2022-06-28,6_to_17,144.8,11826
E92000001,England,nation,2022-06-28,0_to_5,380.7,14957
E92000001,England,nation,2022-06-28,65_to_84,3292.9,298256
E92000001,England,nation,2022-06-28,85+,10744.8,151116
E92000001,England,nation,2022-06-27,18_to_64,844.9,287189
E92000001,England,nation,2022-06-27,6_to_17,144.5,11800
E92000001,England,nation,2022-06-27,0_to_5,379.8,14921
E92000001,England,nation,2022-06-27,65_to_84,3286.4,297669
E92000001,England,nation,2022-06-27,85+,10722.8,150806
E92000001,England,nation,2022-06-26,18_to_64,843.4,286686
E92000001,England,nation,2022-06-26,6_to_17,144.2,11776
E92000001,England,nation,2022-06-26,0_to_5,378.4,14864
E92000001,England,nation,2022-06-26,65_to_84,3280.1,297099
E92000001,England,nation,2022-06-26,85+,10702.6,150522
E92000001,England,nation,2022-06-25,18_to_64,842.1,286250
E92000001,England,nation,2022-06-25,6_to_17,144.0,11757
E92000001,England,nation,2022-06-25,0_to_5,377.1,14813
E92000001,England,nation,2022-06-25,65_to_84,3274.6,296597
E92000001,England,nation,2022-06-25,85+,10683.5,150254
E92000001,England,nation,2022-06-24,18_to_64,841.2,285937
E92000001,England,nation,2022-06-24,6_to_17,143.7,11736
E92000001,England,nation,2022-06-24,0_to_5,376.2,14778
E92000001,England,nation,2022-06-24,65_to_84,3269.8,296166
E92000001,England,nation,2022-06-24,85+,10668.5,150043
E92000001,England,nation,2022-06-23,18_to_64,840.1,285580
E92000001,England,nation,2022-06-23,6_to_17,143.6,11727
E92000001,England,nation,2022-06-23,0_to_5,375.3,14743
E92000001,England,nation,2022-06-23,65_to_84,3264.9,295719
E92000001,England,nation,2022-06-23,85+,10652.6,149819
E92000001,England,nation,2022-06-22,18_to_64,839.0,285196
E92000001,England,nation,2022-06-22,6_to_17,143.3,11698
E92000001,England,nation,2022-06-22,0_to_5,374.0,14695
E92000001,England,nation,2022-06-22,65_to_84,3259.4,295227
E92000001,England,nation,2022-06-22,85+,10634.3,149562
E92000001,England,nation,2022-06-21,18_to_64,837.9,284842
E92000001,England,nation,2022-06-21,6_to_17,143.1,11683
E92000001,England,nation,2022-06-21,0_to_5,372.9,14651
E92000001,England,nation,2022-06-21,65_to_84,3254.1,294747
E92000001,England,nation,2022-06-21,85+,10617.2,149322
E92000001,England,nation,2022-06-20,18_to_64,836.8,284437
E92000001,England,nation,2022-06-20,6_to_17,142.9,11669
E92000001,England,nation,2022-06-20,0_to_5,371.9,14612
E92000001,England,nation,2022-06-20,65_to_84,3249.0,294286
E92000001,England,nation,2022-06-20,85+,10600.5,149087
E92000001,England,nation,2022-06-19,18_to_64,835.8,284112
